,Happiness Score,GDP per Capita,Social Support,Health,Freedom,Generosity,Corruption Perception,Overall Rank,clusters,cluster
463,-1.7305852325535067,-1.7077315458428046,-0.7668595772900142,-1.5913073054732205,-0.6521351718899749,0.6045163725109274,-0.19008578023903386,1.643101904862471,1,purple
464,-1.7413205232985443,-1.5735104661378314,-1.8522640770985919,-1.3751012275274277,-0.44899201290758645,0.004767388619888871,-0.3258420192539098,1.6657855355136493,1,purple
465,-1.7627908936626941,-1.4339853506412528,-0.3003271034845394,-1.0513855420116451,0.8361335040343597,0.49803045452631084,2.8701969521799384,1.6884691661648277,1,purple
466,-1.770842362392423,-0.5337956374175371,-1.9603324665452657,-0.3408181540385826,-2.3560085781627125,2.6253331709626315,0.16910927677271054,1.7111527968160058,1,purple
467,-1.8719322425561504,-1.1201368555733122,-0.00951806607972303,-0.8959561292938241,-0.38779352254940713,1.3943153595184552,-0.5892185289711327,1.733836427467184,1,purple
468,-2.2691352581693143,-2.0448059740668865,-1.254500664933794,-1.7648321172736432,-2.4940720815666264,0.07133980442095374,-0.42821579978569335,1.7565200581183624,1,purple
469,-2.458790653825476,-2.2467556111766016,-3.156706499941561,-2.3069676651013746,-1.1481823242683802,0.7463443396331272,-0.6733964383893429,1.7792036887695406,1,purple
470,1.959645464690211,0.6296566014975342,1.6517129032836793,1.1833646074216124,1.4687893521259865,0.0498362340202214,2.317131106620218,-1.7140754315119116,2,violet
471,1.9256506124619885,0.96248284219776,1.621509263816184,1.1303093333441536,1.5006913505009145,0.7915868253147356,1.8460208009448569,-1.6913918008607332,2,violet
472,1.8907611588593378,0.731047376810186,1.6456721753901802,1.1588775578474007,1.4815501514759577,0.7739260969505805,2.450464212000036,-1.668708170209555,2,violet
473,1.8370850763937225,0.7134141984949421,1.808771828514654,1.3466116045830239,1.443267753426044,1.3832212255139318,0.050468315163294065,-1.6460245395583768,2,violet
474,1.829928265398307,0.8831335397791631,1.5218372535734495,1.3996668786604827,1.3348009589512884,0.5266758998524093,1.9971316537086514,-1.6233409089071984,2,violet
475,1.788776602174668,0.7530888497042406,1.3375950528217286,1.1996893071377535,1.1944321661016046,1.206613941872381,1.4460214848053996,-1.6006572782560202,2,violet
476,1.6876866468644258,0.6847602837326713,1.4704910664787079,1.2731504558603888,1.290138161226389,1.1006495716874503,1.4104659900374479,-1.577973647604842,2,violet
477,1.6841082413667177,0.5481031517895321,1.6788961788044248,1.191526957279683,1.392224556026159,1.4891855956988624,2.281575611852266,-1.5552900169536636,2,violet
478,1.6751622276224485,0.7398639659678078,1.376859784129472,1.3425304296539886,1.3284205592763028,0.7827564611326581,2.228242369700338,-1.5326063863024855,2,violet
479,1.6375889698965178,0.706801756626726,1.594325988295438,1.3302869048668828,1.2518557631764753,1.4538641389705522,1.5082436006493152,-1.509922755651307,2,violet
480,1.5642316571935098,0.4952036168438008,1.171475035750505,1.2405010564281065,0.08424262265410704,0.5796580849448746,-0.44730861158803037,-1.487239125000129,4,mediumpurple
481,1.5186069870977363,0.7090059039161312,1.385920875969721,1.2527445812152123,1.0604437729269065,0.4030508013033234,0.8149114526742564,-1.4645554943489507,2,violet
482,1.458668695011132,-0.020566848877078745,1.2500044983659928,0.9507376364666009,1.1561497680516908,-0.4711552527223545,-0.2784200114402596,-1.4418718636977723,4,mediumpurple
483,1.3736815644405742,0.9448496638825162,1.6245296277629333,1.191526957279683,1.0413025739019497,0.9770244731383644,1.543799095417267,-1.4191882330465941,2,violet
484,1.3629463479474506,0.706801756626726,1.2953099575672353,1.1303093333441536,0.8626513830023521,0.6767920909477277,1.3126883794255808,-1.396504602395416,2,violet
485,1.3289514957192272,0.6715353999962385,1.3224932330879813,1.2649881060023183,0.8435101839773953,-0.07378886452886446,0.9571334317460632,-1.3738209717442376,2,violet
486,1.31374327235397,1.2269805169264165,1.4342466991177134,1.2731504558603888,1.1561497680516908,-0.0031459510722439687,1.6771322007970861,-1.3511373410930594,2,violet
487,1.2922728393677236,0.8346422994122428,1.286248865726987,0.9588999863246715,0.6138157956779136,0.8357386462251234,0.006023946703354353,-1.328453710441881,4,mediumpurple
488,1.2278615404089848,0.6208400123399124,1.5520408930409446,1.22009518178293,0.5244902002281148,1.3920515896960093,1.2415773898896774,-1.3057700797907028,2,violet
489,1.1920774854319076,2.3731371074172602,-0.8129040772639312,0.35080492189841445,-1.0642293188433047,-0.09144959289301959,-0.0004247561938323734,-1.2830864491395246,4,mediumpurple
490,1.1357175988430115,0.4709579966603409,1.3406154167684785,1.1017411088409066,0.588294196977971,-1.168754023106481,-0.8739745488034513,-1.2604028184883462,4,mediumpurple
491,1.060571083391149,0.552511446368343,1.4493485188514608,1.2241763567119652,1.239094963826504,1.5863196017017156,0.08602380993124559,-1.237719187837168,2,violet
492,0.9371160937202332,0.6032068340246686,1.271147045993239,1.322124555008812,0.44154500445330164,-0.8685216409158443,0.3882455154588354,-1.2150355571859899,4,mediumpurple
493,0.9362214923458068,0.04114927522627442,0.6247891613888414,0.7221918404406252,0.17994861777889104,-1.1246022021960933,-0.3317532535921872,-1.1923519265348115,4,mediumpurple
494,0.9254862758526833,0.24613497314098293,0.8633979131820536,0.9140070621052838,-0.12631056662041856,0.005684413109833593,-0.633974959119777,-1.1696682958836333,4,mediumpurple
